function_name,return_type,arg_types,arg_count,dll_name
CertFindChainInStore,PCCERT_CHAIN_CONTEXT,HCERTSTORE;DWORD;DWORD;DWORD;const void *;PCCERT_CHAIN_CONTEXT,6,crypt32.dll
CertVerifyCertificateChainPolicy,BOOL,LPCSTR;PCCERT_CHAIN_CONTEXT;PCERT_CHAIN_POLICY_PARA;PCERT_CHAIN_POLICY_STATUS,4,crypt32.dll
CryptStringToBinaryA,BOOL,LPCSTR;DWORD;DWORD;BYTE *;DWORD *;DWORD *;DWORD *,7,crypt32.dll
CryptStringToBinaryW,BOOL,LPCWSTR;DWORD;DWORD;BYTE *;DWORD *;DWORD *;DWORD *,7,crypt32.dll
CryptBinaryToStringA,BOOL,const BYTE *;DWORD;DWORD;LPSTR;DWORD *,5,crypt32.dll
CryptBinaryToStringW,BOOL,const BYTE *;DWORD;DWORD;LPWSTR;DWORD *,5,crypt32.dll
PFXImportCertStore,HCERTSTORE,CRYPT_DATA_BLOB *;LPCWSTR;DWORD,3,crypt32.dll
PFXIsPFXBlob,BOOL,CRYPT_DATA_BLOB *,1,crypt32.dll
PFXVerifyPassword,BOOL,CRYPT_DATA_BLOB *;LPCWSTR;DWORD,3,crypt32.dll
PFXExportCertStoreEx,BOOL,HCERTSTORE;CRYPT_DATA_BLOB *;LPCWSTR;void *;DWORD,5,crypt32.dll
PFXExportCertStore,BOOL,HCERTSTORE;CRYPT_DATA_BLOB *;LPCWSTR;DWORD,4,crypt32.dll
CertOpenServerOcspResponse,HCERT_SERVER_OCSP_RESPONSE,PCCERT_CHAIN_CONTEXT;DWORD;PCERT_SERVER_OCSP_RESPONSE_OPEN_PARA,3,crypt32.dll
CertAddRefServerOcspResponse,void,HCERT_SERVER_OCSP_RESPONSE,1,crypt32.dll
CertCloseServerOcspResponse,void,HCERT_SERVER_OCSP_RESPONSE;DWORD,2,crypt32.dll
CertGetServerOcspResponseContext,PCCERT_SERVER_OCSP_RESPONSE_CONTEXT,HCERT_SERVER_OCSP_RESPONSE;DWORD;LPVOID,3,crypt32.dll
CertAddRefServerOcspResponseContext,void,PCCERT_SERVER_OCSP_RESPONSE_CONTEXT,1,crypt32.dll
CertFreeServerOcspResponseContext,void,PCCERT_SERVER_OCSP_RESPONSE_CONTEXT,1,crypt32.dll
CertRetrieveLogoOrBiometricInfo,BOOL,PCCERT_CONTEXT;LPCSTR;DWORD;DWORD;DWORD;void *;BYTE **;DWORD *;LPWSTR *,9,crypt32.dll
CertSelectCertificateChains,BOOL,LPCGUID;DWORD;PCCERT_SELECT_CHAIN_PARA;DWORD;PCCERT_SELECT_CRITERIA;HCERTSTORE;PDWORD;PCCERT_CHAIN_CONTEXT **,8,crypt32.dll
CertFreeCertificateChainList,void,PCCERT_CHAIN_CONTEXT *,1,crypt32.dll
CryptRetrieveTimeStamp,BOOL,LPCWSTR;DWORD;DWORD;LPCSTR;const CRYPT_TIMESTAMP_PARA *;const BYTE *;DWORD;PCRYPT_TIMESTAMP_CONTEXT *;PCCERT_CONTEXT *;HCERTSTORE *,10,crypt32.dll
CryptVerifyTimeStampSignature,BOOL,const BYTE *;DWORD;const BYTE *;DWORD;HCERTSTORE;PCRYPT_TIMESTAMP_CONTEXT *;PCCERT_CONTEXT *;HCERTSTORE *,8,crypt32.dll
CertIsWeakHash,BOOL,DWORD;LPCWSTR;DWORD;PCCERT_CHAIN_CONTEXT;LPFILETIME;LPCWSTR,6,crypt32.dll
CryptProtectData,BOOL,DATA_BLOB *;LPCWSTR;DATA_BLOB *;PVOID;CRYPTPROTECT_PROMPTSTRUCT *;DWORD;DATA_BLOB *,7,crypt32.dll
CryptUnprotectData,BOOL,DATA_BLOB *;LPWSTR *;DATA_BLOB *;PVOID;CRYPTPROTECT_PROMPTSTRUCT *;DWORD;DATA_BLOB *,7,crypt32.dll
CryptProtectDataNoUI,BOOL,DATA_BLOB *;LPCWSTR;DATA_BLOB *;PVOID;CRYPTPROTECT_PROMPTSTRUCT *;DWORD;const BYTE *;DWORD;DATA_BLOB *,9,dpapi.dll
CryptUnprotectDataNoUI,BOOL,DATA_BLOB *;LPWSTR *;DATA_BLOB *;PVOID;CRYPTPROTECT_PROMPTSTRUCT *;DWORD;const BYTE *;DWORD;DATA_BLOB *,9,dpapi.dll
CryptUpdateProtectedState,BOOL,PSID;LPCWSTR;DWORD;DWORD *;DWORD *,5,dpapi.dll
CryptProtectMemory,BOOL,LPVOID;DWORD;DWORD,3,dpapi.dll
CryptUnprotectMemory,BOOL,LPVOID;DWORD;DWORD,3,dpapi.dll
QueryUsersOnEncryptedFile,DWORD,LPCWSTR;PENCRYPTION_CERTIFICATE_HASH_LIST *,2,advapi32.dll
QueryRecoveryAgentsOnEncryptedFile,DWORD,LPCWSTR;PENCRYPTION_CERTIFICATE_HASH_LIST *,2,advapi32.dll
RemoveUsersFromEncryptedFile,DWORD,LPCWSTR;PENCRYPTION_CERTIFICATE_HASH_LIST,2,advapi32.dll
AddUsersToEncryptedFile,DWORD,LPCWSTR;PENCRYPTION_CERTIFICATE_LIST,2,advapi32.dll
SetUserFileEncryptionKey,DWORD,PENCRYPTION_CERTIFICATE,1,advapi32.dll
SetUserFileEncryptionKeyEx,DWORD,PENCRYPTION_CERTIFICATE;DWORD;DWORD;LPVOID,4,advapi32.dll
FreeEncryptionCertificateHashList,void,PENCRYPTION_CERTIFICATE_HASH_LIST,1,advapi32.dll
EncryptionDisable,BOOL,LPCWSTR;BOOL,2,advapi32.dll
DuplicateEncryptionInfoFile,DWORD,LPCWSTR;LPCWSTR;DWORD;DWORD;const LPSECURITY_ATTRIBUTES,5,advapi32.dll
GetEncryptedFileMetadata,DWORD,LPCWSTR;PDWORD;PBYTE *,3,advapi32.dll
SetEncryptedFileMetadata,DWORD,LPCWSTR;PBYTE;PBYTE;PENCRYPTION_CERTIFICATE_HASH;DWORD;PENCRYPTION_CERTIFICATE_HASH_LIST,6,advapi32.dll
FreeEncryptedFileMetadata,void,PBYTE,1,advapi32.dll
I_RpcNsGetBuffer,RPC_STATUS,PRPC_MESSAGE,1,rpcns4.dll
I_RpcNsSendReceive,RPC_STATUS,PRPC_MESSAGE;RPC_BINDING_HANDLE *,2,rpcns4.dll
I_RpcNsRaiseException,void,PRPC_MESSAGE;RPC_STATUS,2,rpcns4.dll
I_RpcReBindBuffer,RPC_STATUS,PRPC_MESSAGE,1,rpcns4.dll
MIDL_user_allocate,void *,size_t,1,storageusage.dll
MIDL_user_free,void,void *,1,storageusage.dll
NDRCContextBinding,RPC_BINDING_HANDLE,NDR_CCONTEXT,1,rpcrt4.dll
NDRCContextMarshall,void,NDR_CCONTEXT;void *,2,rpcrt4.dll
NDRCContextUnmarshall,void,NDR_CCONTEXT *;RPC_BINDING_HANDLE;void *;unsigned long,4,rpcrt4.dll
NDRSContextMarshall,void,NDR_SCONTEXT;void *;NDR_RUNDOWN,3,rpcrt4.dll
NDRSContextUnmarshall,NDR_SCONTEXT,void *;unsigned long,2,rpcrt4.dll
NDRSContextMarshallEx,void,RPC_BINDING_HANDLE;NDR_SCONTEXT;void *;NDR_RUNDOWN,4,rpcrt4.dll
NDRSContextMarshall2,void,RPC_BINDING_HANDLE;NDR_SCONTEXT;void *;NDR_RUNDOWN;void *;unsigned long,6,rpcrt4.dll
NDRSContextUnmarshallEx,NDR_SCONTEXT,RPC_BINDING_HANDLE;void *;unsigned long,3,rpcrt4.dll
NDRSContextUnmarshall2,NDR_SCONTEXT,RPC_BINDING_HANDLE;void *;unsigned long;void *;unsigned long,5,rpcrt4.dll
RpcSsDestroyClientContext,void,void **,1,rpcrt4.dll
NdrSimpleTypeMarshall,void,PMIDL_STUB_MESSAGE;unsigned char *;unsigned char,3,rpcrt4.dll
NdrPointerMarshall,unsigned char *,PMIDL_STUB_MESSAGE;unsigned char *;PFORMAT_STRING,3,rpcrt4.dll
NdrSimpleStructMarshall,unsigned char *,PMIDL_STUB_MESSAGE;unsigned char *;PFORMAT_STRING,3,rpcrt4.dll
NdrConformantStructMarshall,unsigned char *,PMIDL_STUB_MESSAGE;unsigned char *;PFORMAT_STRING,3,rpcrt4.dll
NdrConformantVaryingStructMarshall,unsigned char *,PMIDL_STUB_MESSAGE;unsigned char *;PFORMAT_STRING,3,rpcrt4.dll
NdrComplexStructMarshall,unsigned char *,PMIDL_STUB_MESSAGE;unsigned char *;PFORMAT_STRING,3,rpcrt4.dll
NdrFixedArrayMarshall,unsigned char *,PMIDL_STUB_MESSAGE;unsigned char *;PFORMAT_STRING,3,rpcrt4.dll
NdrConformantArrayMarshall,unsigned char *,PMIDL_STUB_MESSAGE;unsigned char *;PFORMAT_STRING,3,rpcrt4.dll
NdrConformantVaryingArrayMarshall,unsigned char *,PMIDL_STUB_MESSAGE;unsigned char *;PFORMAT_STRING,3,rpcrt4.dll
NdrVaryingArrayMarshall,unsigned char *,PMIDL_STUB_MESSAGE;unsigned char *;PFORMAT_STRING,3,rpcrt4.dll
NdrComplexArrayMarshall,unsigned char *,PMIDL_STUB_MESSAGE;unsigned char *;PFORMAT_STRING,3,rpcrt4.dll
NdrNonConformantStringMarshall,unsigned char *,PMIDL_STUB_MESSAGE;unsigned char *;PFORMAT_STRING,3,rpcrt4.dll
NdrConformantStringMarshall,unsigned char *,PMIDL_STUB_MESSAGE;unsigned char *;PFORMAT_STRING,3,rpcrt4.dll
NdrEncapsulatedUnionMarshall,unsigned char *,PMIDL_STUB_MESSAGE;unsigned char *;PFORMAT_STRING,3,rpcrt4.dll
NdrNonEncapsulatedUnionMarshall,unsigned char *,PMIDL_STUB_MESSAGE;unsigned char *;PFORMAT_STRING,3,rpcrt4.dll
NdrByteCountPointerMarshall,unsigned char *,PMIDL_STUB_MESSAGE;unsigned char *;PFORMAT_STRING,3,rpcrt4.dll
NdrXmitOrRepAsMarshall,unsigned char *,PMIDL_STUB_MESSAGE;unsigned char *;PFORMAT_STRING,3,rpcrt4.dll
NdrUserMarshalMarshall,unsigned char *,PMIDL_STUB_MESSAGE;unsigned char *;PFORMAT_STRING,3,rpcrt4.dll
NdrInterfacePointerMarshall,unsigned char *,PMIDL_STUB_MESSAGE;unsigned char *;PFORMAT_STRING,3,rpcrt4.dll
NdrClientContextMarshall,void,PMIDL_STUB_MESSAGE;NDR_CCONTEXT;int,3,rpcrt4.dll
NdrServerContextMarshall,void,PMIDL_STUB_MESSAGE;NDR_SCONTEXT;NDR_RUNDOWN,3,rpcrt4.dll
NdrServerContextNewMarshall,void,PMIDL_STUB_MESSAGE;NDR_SCONTEXT;NDR_RUNDOWN;PFORMAT_STRING,4,rpcrt4.dll
NdrSimpleTypeUnmarshall,void,PMIDL_STUB_MESSAGE;unsigned char *;unsigned char,3,rpcrt4.dll
NdrRangeUnmarshall,unsigned char *,PMIDL_STUB_MESSAGE;unsigned char **;PFORMAT_STRING;unsigned char,4,rpcrt4.dll
NdrCorrelationInitialize,void,PMIDL_STUB_MESSAGE;void *;unsigned long;unsigned long,4,rpcrt4.dll
NdrCorrelationPass,void,PMIDL_STUB_MESSAGE,1,rpcrt4.dll
NdrCorrelationFree,void,PMIDL_STUB_MESSAGE,1,rpcrt4.dll
NdrPointerUnmarshall,unsigned char *,PMIDL_STUB_MESSAGE;unsigned char **;PFORMAT_STRING;unsigned char,4,rpcrt4.dll
NdrSimpleStructUnmarshall,unsigned char *,PMIDL_STUB_MESSAGE;unsigned char **;PFORMAT_STRING;unsigned char,4,rpcrt4.dll
NdrConformantStructUnmarshall,unsigned char *,PMIDL_STUB_MESSAGE;unsigned char **;PFORMAT_STRING;unsigned char,4,rpcrt4.dll
NdrConformantVaryingStructUnmarshall,unsigned char *,PMIDL_STUB_MESSAGE;unsigned char **;PFORMAT_STRING;unsigned char,4,rpcrt4.dll
NdrComplexStructUnmarshall,unsigned char *,PMIDL_STUB_MESSAGE;unsigned char **;PFORMAT_STRING;unsigned char,4,rpcrt4.dll
NdrFixedArrayUnmarshall,unsigned char *,PMIDL_STUB_MESSAGE;unsigned char **;PFORMAT_STRING;unsigned char,4,rpcrt4.dll
NdrConformantArrayUnmarshall,unsigned char *,PMIDL_STUB_MESSAGE;unsigned char **;PFORMAT_STRING;unsigned char,4,rpcrt4.dll
NdrConformantVaryingArrayUnmarshall,unsigned char *,PMIDL_STUB_MESSAGE;unsigned char **;PFORMAT_STRING;unsigned char,4,rpcrt4.dll
NdrVaryingArrayUnmarshall,unsigned char *,PMIDL_STUB_MESSAGE;unsigned char **;PFORMAT_STRING;unsigned char,4,rpcrt4.dll
NdrComplexArrayUnmarshall,unsigned char *,PMIDL_STUB_MESSAGE;unsigned char **;PFORMAT_STRING;unsigned char,4,rpcrt4.dll
NdrNonConformantStringUnmarshall,unsigned char *,PMIDL_STUB_MESSAGE;unsigned char **;PFORMAT_STRING;unsigned char,4,rpcrt4.dll
NdrConformantStringUnmarshall,unsigned char *,PMIDL_STUB_MESSAGE;unsigned char **;PFORMAT_STRING;unsigned char,4,rpcrt4.dll
NdrEncapsulatedUnionUnmarshall,unsigned char *,PMIDL_STUB_MESSAGE;unsigned char **;PFORMAT_STRING;unsigned char,4,rpcrt4.dll
NdrNonEncapsulatedUnionUnmarshall,unsigned char *,PMIDL_STUB_MESSAGE;unsigned char **;PFORMAT_STRING;unsigned char,4,rpcrt4.dll
NdrByteCountPointerUnmarshall,unsigned char *,PMIDL_STUB_MESSAGE;unsigned char **;PFORMAT_STRING;unsigned char,4,rpcrt4.dll
NdrXmitOrRepAsUnmarshall,unsigned char *,PMIDL_STUB_MESSAGE;unsigned char **;PFORMAT_STRING;unsigned char,4,rpcrt4.dll
NdrUserMarshalUnmarshall,unsigned char *,PMIDL_STUB_MESSAGE;unsigned char **;PFORMAT_STRING;unsigned char,4,rpcrt4.dll
NdrInterfacePointerUnmarshall,unsigned char *,PMIDL_STUB_MESSAGE;unsigned char **;PFORMAT_STRING;unsigned char,4,rpcrt4.dll
NdrClientContextUnmarshall,void,PMIDL_STUB_MESSAGE;NDR_CCONTEXT *;RPC_BINDING_HANDLE,3,rpcrt4.dll
NdrServerContextUnmarshall,NDR_SCONTEXT,PMIDL_STUB_MESSAGE,1,rpcrt4.dll
NdrContextHandleInitialize,NDR_SCONTEXT,PMIDL_STUB_MESSAGE;PFORMAT_STRING,2,rpcrt4.dll
NdrServerContextNewUnmarshall,NDR_SCONTEXT,PMIDL_STUB_MESSAGE;PFORMAT_STRING,2,rpcrt4.dll
NdrPointerBufferSize,void,PMIDL_STUB_MESSAGE;unsigned char *;PFORMAT_STRING,3,rpcrt4.dll
NdrSimpleStructBufferSize,void,PMIDL_STUB_MESSAGE;unsigned char *;PFORMAT_STRING,3,rpcrt4.dll
NdrConformantStructBufferSize,void,PMIDL_STUB_MESSAGE;unsigned char *;PFORMAT_STRING,3,rpcrt4.dll
NdrConformantVaryingStructBufferSize,void,PMIDL_STUB_MESSAGE;unsigned char *;PFORMAT_STRING,3,rpcrt4.dll
NdrComplexStructBufferSize,void,PMIDL_STUB_MESSAGE;unsigned char *;PFORMAT_STRING,3,rpcrt4.dll
NdrFixedArrayBufferSize,void,PMIDL_STUB_MESSAGE;unsigned char *;PFORMAT_STRING,3,rpcrt4.dll
NdrConformantArrayBufferSize,void,PMIDL_STUB_MESSAGE;unsigned char *;PFORMAT_STRING,3,rpcrt4.dll
NdrConformantVaryingArrayBufferSize,void,PMIDL_STUB_MESSAGE;unsigned char *;PFORMAT_STRING,3,rpcrt4.dll
NdrVaryingArrayBufferSize,void,PMIDL_STUB_MESSAGE;unsigned char *;PFORMAT_STRING,3,rpcrt4.dll
NdrComplexArrayBufferSize,void,PMIDL_STUB_MESSAGE;unsigned char *;PFORMAT_STRING,3,rpcrt4.dll
NdrConformantStringBufferSize,void,PMIDL_STUB_MESSAGE;unsigned char *;PFORMAT_STRING,3,rpcrt4.dll
NdrNonConformantStringBufferSize,void,PMIDL_STUB_MESSAGE;unsigned char *;PFORMAT_STRING,3,rpcrt4.dll
NdrEncapsulatedUnionBufferSize,void,PMIDL_STUB_MESSAGE;unsigned char *;PFORMAT_STRING,3,rpcrt4.dll
NdrNonEncapsulatedUnionBufferSize,void,PMIDL_STUB_MESSAGE;unsigned char *;PFORMAT_STRING,3,rpcrt4.dll
NdrByteCountPointerBufferSize,void,PMIDL_STUB_MESSAGE;unsigned char *;PFORMAT_STRING,3,rpcrt4.dll
NdrXmitOrRepAsBufferSize,void,PMIDL_STUB_MESSAGE;unsigned char *;PFORMAT_STRING,3,rpcrt4.dll
NdrUserMarshalBufferSize,void,PMIDL_STUB_MESSAGE;unsigned char *;PFORMAT_STRING,3,rpcrt4.dll
NdrInterfacePointerBufferSize,void,PMIDL_STUB_MESSAGE;unsigned char *;PFORMAT_STRING,3,rpcrt4.dll
NdrContextHandleSize,void,PMIDL_STUB_MESSAGE;unsigned char *;PFORMAT_STRING,3,rpcrt4.dll
NdrPointerMemorySize,unsigned long,PMIDL_STUB_MESSAGE;PFORMAT_STRING,2,rpcrt4.dll
NdrSimpleStructMemorySize,unsigned long,PMIDL_STUB_MESSAGE;PFORMAT_STRING,2,rpcrt4.dll
NdrConformantStructMemorySize,unsigned long,PMIDL_STUB_MESSAGE;PFORMAT_STRING,2,rpcrt4.dll
NdrConformantVaryingStructMemorySize,unsigned long,PMIDL_STUB_MESSAGE;PFORMAT_STRING,2,rpcrt4.dll
NdrComplexStructMemorySize,unsigned long,PMIDL_STUB_MESSAGE;PFORMAT_STRING,2,rpcrt4.dll
NdrFixedArrayMemorySize,unsigned long,PMIDL_STUB_MESSAGE;PFORMAT_STRING,2,rpcrt4.dll
NdrConformantArrayMemorySize,unsigned long,PMIDL_STUB_MESSAGE;PFORMAT_STRING,2,rpcrt4.dll
NdrConformantVaryingArrayMemorySize,unsigned long,PMIDL_STUB_MESSAGE;PFORMAT_STRING,2,rpcrt4.dll
NdrVaryingArrayMemorySize,unsigned long,PMIDL_STUB_MESSAGE;PFORMAT_STRING,2,rpcrt4.dll
NdrComplexArrayMemorySize,unsigned long,PMIDL_STUB_MESSAGE;PFORMAT_STRING,2,rpcrt4.dll
NdrConformantStringMemorySize,unsigned long,PMIDL_STUB_MESSAGE;PFORMAT_STRING,2,rpcrt4.dll
NdrNonConformantStringMemorySize,unsigned long,PMIDL_STUB_MESSAGE;PFORMAT_STRING,2,rpcrt4.dll
NdrEncapsulatedUnionMemorySize,unsigned long,PMIDL_STUB_MESSAGE;PFORMAT_STRING,2,rpcrt4.dll
NdrNonEncapsulatedUnionMemorySize,unsigned long,PMIDL_STUB_MESSAGE;PFORMAT_STRING,2,rpcrt4.dll
NdrXmitOrRepAsMemorySize,unsigned long,PMIDL_STUB_MESSAGE;PFORMAT_STRING,2,rpcrt4.dll
NdrUserMarshalMemorySize,unsigned long,PMIDL_STUB_MESSAGE;PFORMAT_STRING,2,rpcrt4.dll
NdrInterfacePointerMemorySize,unsigned long,PMIDL_STUB_MESSAGE;PFORMAT_STRING,2,rpcrt4.dll
NdrPointerFree,void,PMIDL_STUB_MESSAGE;unsigned char *;PFORMAT_STRING,3,rpcrt4.dll
NdrSimpleStructFree,void,PMIDL_STUB_MESSAGE;unsigned char *;PFORMAT_STRING,3,rpcrt4.dll
NdrConformantStructFree,void,PMIDL_STUB_MESSAGE;unsigned char *;PFORMAT_STRING,3,rpcrt4.dll
NdrConformantVaryingStructFree,void,PMIDL_STUB_MESSAGE;unsigned char *;PFORMAT_STRING,3,rpcrt4.dll
NdrComplexStructFree,void,PMIDL_STUB_MESSAGE;unsigned char *;PFORMAT_STRING,3,rpcrt4.dll
NdrFixedArrayFree,void,PMIDL_STUB_MESSAGE;unsigned char *;PFORMAT_STRING,3,rpcrt4.dll
NdrConformantArrayFree,void,PMIDL_STUB_MESSAGE;unsigned char *;PFORMAT_STRING,3,rpcrt4.dll
NdrConformantVaryingArrayFree,void,PMIDL_STUB_MESSAGE;unsigned char *;PFORMAT_STRING,3,rpcrt4.dll
NdrVaryingArrayFree,void,PMIDL_STUB_MESSAGE;unsigned char *;PFORMAT_STRING,3,rpcrt4.dll
NdrComplexArrayFree,void,PMIDL_STUB_MESSAGE;unsigned char *;PFORMAT_STRING,3,rpcrt4.dll
NdrEncapsulatedUnionFree,void,PMIDL_STUB_MESSAGE;unsigned char *;PFORMAT_STRING,3,rpcrt4.dll
NdrNonEncapsulatedUnionFree,void,PMIDL_STUB_MESSAGE;unsigned char *;PFORMAT_STRING,3,rpcrt4.dll
NdrByteCountPointerFree,void,PMIDL_STUB_MESSAGE;unsigned char *;PFORMAT_STRING,3,rpcrt4.dll
NdrXmitOrRepAsFree,void,PMIDL_STUB_MESSAGE;unsigned char *;PFORMAT_STRING,3,rpcrt4.dll
NdrUserMarshalFree,void,PMIDL_STUB_MESSAGE;unsigned char *;PFORMAT_STRING,3,rpcrt4.dll
NdrInterfacePointerFree,void,PMIDL_STUB_MESSAGE;unsigned char *;PFORMAT_STRING,3,rpcrt4.dll
NdrConvert2,void,PMIDL_STUB_MESSAGE;PFORMAT_STRING;long,3,rpcrt4.dll
NdrConvert,void,PMIDL_STUB_MESSAGE;PFORMAT_STRING,2,rpcrt4.dll
NdrUserMarshalSimpleTypeConvert,unsigned char *,unsigned long *;unsigned char *;unsigned char,3,rpcrt4.dll
NdrClientInitializeNew,void,PRPC_MESSAGE;PMIDL_STUB_MESSAGE;PMIDL_STUB_DESC;unsigned int,4,rpcrt4.dll
NdrServerInitializeNew,unsigned char *,PRPC_MESSAGE;PMIDL_STUB_MESSAGE;PMIDL_STUB_DESC,3,rpcrt4.dll
NdrServerInitializePartial,void,PRPC_MESSAGE;PMIDL_STUB_MESSAGE;PMIDL_STUB_DESC;unsigned long,4,rpcrt4.dll
NdrClientInitialize,void,PRPC_MESSAGE;PMIDL_STUB_MESSAGE;PMIDL_STUB_DESC;unsigned int,4,rpcrt4.dll
NdrServerInitialize,unsigned char *,PRPC_MESSAGE;PMIDL_STUB_MESSAGE;PMIDL_STUB_DESC,3,rpcrt4.dll
NdrServerInitializeUnmarshall,unsigned char *,PMIDL_STUB_MESSAGE;PMIDL_STUB_DESC;PRPC_MESSAGE,3,rpcrt4.dll
NdrServerInitializeMarshall,void,PRPC_MESSAGE;PMIDL_STUB_MESSAGE,2,rpcrt4.dll
NdrGetBuffer,unsigned char *,PMIDL_STUB_MESSAGE;unsigned long;RPC_BINDING_HANDLE,3,rpcrt4.dll
NdrNsGetBuffer,unsigned char *,PMIDL_STUB_MESSAGE;unsigned long;RPC_BINDING_HANDLE,3,rpcrt4.dll
NdrSendReceive,unsigned char *,PMIDL_STUB_MESSAGE;unsigned char *,2,rpcrt4.dll
NdrNsSendReceive,unsigned char *,PMIDL_STUB_MESSAGE;unsigned char *;RPC_BINDING_HANDLE *,3,rpcrt4.dll
NdrFreeBuffer,void,PMIDL_STUB_MESSAGE,1,rpcrt4.dll
NdrGetDcomProtocolVersion,HRESULT,PMIDL_STUB_MESSAGE;RPC_VERSION *,2,rpcrt4.dll
NdrClientCall2,CLIENT_CALL_RETURN,PMIDL_STUB_DESC;PFORMAT_STRING,2,rpcrt4.dll
NdrAsyncClientCall,CLIENT_CALL_RETURN,PMIDL_STUB_DESC;PFORMAT_STRING,2,rpcrt4.dll
NdrDcomAsyncClientCall,CLIENT_CALL_RETURN,PMIDL_STUB_DESC;PFORMAT_STRING,2,rpcrt4.dll
NdrAsyncServerCall,void,PRPC_MESSAGE,1,rpcrt4.dll
NdrDcomAsyncStubCall,long,struct IRpcStubBuffer *;struct IRpcChannelBuffer *;PRPC_MESSAGE;unsigned long *,4,rpcrt4.dll
NdrStubCall2,long,void *;void *;PRPC_MESSAGE;unsigned long *,4,rpcrt4.dll
NdrServerCall2,void,PRPC_MESSAGE,1,rpcrt4.dll
NdrMapCommAndFaultStatus,RPC_STATUS,PMIDL_STUB_MESSAGE;unsigned long *;unsigned long *;RPC_STATUS,4,rpcrt4.dll
RpcSsAllocate,void *,size_t,1,rpcrt4.dll
RpcSsDisableAllocate,void,,0,rpcrt4.dll
RpcSsEnableAllocate,void,,0,rpcrt4.dll
RpcSsFree,void,void *,1,rpcrt4.dll
RpcSsGetThreadHandle,RPC_SS_THREAD_HANDLE,,0,rpcrt4.dll
RpcSsSetClientAllocFree,void,RPC_CLIENT_ALLOC *;RPC_CLIENT_FREE *,2,rpcrt4.dll
RpcSsSetThreadHandle,void,RPC_SS_THREAD_HANDLE,1,rpcrt4.dll
RpcSsSwapClientAllocFree,void,RPC_CLIENT_ALLOC *;RPC_CLIENT_FREE *;RPC_CLIENT_ALLOC **;RPC_CLIENT_FREE **,4,rpcrt4.dll
RpcSmAllocate,void *,size_t;RPC_STATUS *,2,rpcrt4.dll
RpcSmClientFree,RPC_STATUS,void *,1,rpcrt4.dll
RpcSmDestroyClientContext,RPC_STATUS,void **,1,rpcrt4.dll
RpcSmDisableAllocate,RPC_STATUS,,0,rpcrt4.dll
RpcSmEnableAllocate,RPC_STATUS,,0,rpcrt4.dll
RpcSmFree,RPC_STATUS,void *,1,rpcrt4.dll
RpcSmGetThreadHandle,RPC_SS_THREAD_HANDLE,RPC_STATUS *,1,rpcrt4.dll
RpcSmSetClientAllocFree,RPC_STATUS,RPC_CLIENT_ALLOC *;RPC_CLIENT_FREE *,2,rpcrt4.dll
RpcSmSetThreadHandle,RPC_STATUS,RPC_SS_THREAD_HANDLE,1,rpcrt4.dll
RpcSmSwapClientAllocFree,RPC_STATUS,RPC_CLIENT_ALLOC *;RPC_CLIENT_FREE *;RPC_CLIENT_ALLOC **;RPC_CLIENT_FREE **,4,rpcrt4.dll
NdrRpcSsEnableAllocate,void,PMIDL_STUB_MESSAGE,1,rpcrt4.dll
NdrRpcSsDisableAllocate,void,PMIDL_STUB_MESSAGE,1,rpcrt4.dll
NdrRpcSmSetClientToOsf,void,PMIDL_STUB_MESSAGE,1,rpcrt4.dll
NdrRpcSmClientAllocate,void *,size_t,1,rpcrt4.dll
NdrRpcSmClientFree,void,void *,1,rpcrt4.dll
NdrRpcSsDefaultAllocate,void *,size_t,1,rpcrt4.dll
NdrRpcSsDefaultFree,void,void *,1,rpcrt4.dll
NdrFullPointerXlatInit,PFULL_PTR_XLAT_TABLES,unsigned long;XLAT_SIDE,2,rpcrt4.dll
NdrFullPointerXlatFree,void,PFULL_PTR_XLAT_TABLES,1,rpcrt4.dll
NdrAllocate,void *,PMIDL_STUB_MESSAGE;size_t,2,rpcrt4.dll
NdrClearOutParameters,void,PMIDL_STUB_MESSAGE;PFORMAT_STRING;void *,3,rpcrt4.dll
NdrOleAllocate,void *,size_t,1,rpcrt4.dll
NdrOleFree,void,void *,1,rpcrt4.dll
NdrGetUserMarshalInfo,RPC_STATUS,unsigned long *;unsigned long;NDR_USER_MARSHAL_INFO *,3,rpcrt4.dll
NdrCreateServerInterfaceFromStub,RPC_STATUS,struct IRpcStubBuffer *;RPC_SERVER_INTERFACE *,2,rpcrt4.dll
NdrClientCall3,CLIENT_CALL_RETURN,MIDL_STUBLESS_PROXY_INFO *;unsigned long;void *,3,rpcrt4.dll
Ndr64AsyncClientCall,CLIENT_CALL_RETURN,MIDL_STUBLESS_PROXY_INFO *;unsigned long;void *,3,rpcrt4.dll
Ndr64DcomAsyncClientCall,CLIENT_CALL_RETURN,MIDL_STUBLESS_PROXY_INFO *;unsigned long;void *,3,rpcrt4.dll
Ndr64AsyncServerCall64,void,PRPC_MESSAGE,1,rpcrt4.dll
Ndr64AsyncServerCallAll,void,PRPC_MESSAGE,1,rpcrt4.dll
Ndr64DcomAsyncStubCall,long,struct IRpcStubBuffer *;struct IRpcChannelBuffer *;PRPC_MESSAGE;unsigned long *,4,rpcrt4.dll
NdrStubCall3,long,void *;void *;PRPC_MESSAGE;unsigned long *,4,rpcrt4.dll
